universityId,name,category,facultyStrength,employmentOutlook,requiredSubjects,minScore,minRank
D668,计算机科学与技术,,,,,465,274913
D668,会计学,,,,,499,189163
D668,网络与新媒体,,,,,496,196817
D669,广播电视编导,,,,,497,195465
D669,网络工程,,,,,457,293728
D669,网络与新媒体,,,,,492,205753
D669,秘书学,,,,,493,205524
D669,国际经济与贸易,,,,,492,206521
D669,市场营销,,,,,489,213779
D669,电子商务,,,,,490,210560
D670,酒店管理,,,,,488,215723
D670,烹饪与营养教育,,,,,461,284953
D670,会展经济与管理,,,,,488,215728
D670,旅游管理与服务教育,,,,,487,218552
D670,财务管理,,,,,497,194724
D670,市场营销,,,,,488,216548
D670,物业管理,,,,,486,221467
D672,汉语言文学,,,,,499,189159
D672,计算机科学与技术,,,,,465,275538
D673,国际经济与贸易,,,,,498,191243
D673,学前教育,,,,,491,209425
D673,汉语言文学,,,,,500,186677
D673,汉语国际教育,,,,,494,201396
D673,英语,,,,,496,198093
D673,俄语,,,,,493,204244
D673,德语,,,,,494,202535
D673,法语,,,,,492,206684
D673,西班牙语,,,,,493,203354
D673,阿拉伯语,,,,,488,216653
D673,日语,,,,,498,191724
D673,朝鲜语,,,,,492,206014
D673,马来语,,,,,486,221184
D673,泰语,,,,,488,216453
D673,越南语,,,,,491,208979
D673,波兰语,,,,,486,222824
D673,捷克语,,,,,487,220279
D673,葡萄牙语,,,,,491,209226
D673,匈牙利语,,,,,484,225585
D673,意大利语,,,,,490,211557
D673,翻译,,,,,496,195815
D673,商务英语,,,,,494,201678
D673,网络与新媒体,,,,,497,194128
D673,国际新闻与传播,,,,,496,196670
D673,财务管理,,,,,498,191480
D673,健康服务与管理,,,,,495,198644
D673,物流管理,,,,,492,205837
D673,跨境电子商务,,,,,491,209877
D673,酒店管理,,,,,487,219128
D673,会展经济与管理,,,,,492,206244
D677,会计学,,,,,501,184687
D677,机械设计制造及其自动化,,,,,462,282621
D677,电气工程及其自动化,,,,,465,275908
D677,计算机科学与技术,,,,,462,281609
D678,电影学,,,,,480,236708
D678,艺术教育,,,,,476,246145
D678,金融工程,,,,,473,254438
D679,计算机科学与技术,,,,,467,270252
D679,土木工程,,,,,448,317133
D679,建筑环境与能源应用工程,,,,,457,294854
D679,材料成型及控制工程,,,,,456,297967
D679,材料科学与工程,,,,,463,280678
D679,机械电子工程,,,,,460,287099
D679,数字经济,,,,,468,268167
D679,工程管理,,,,,462,281273
D679,建筑学,,,,,485,223902
D679,汉语言文学,,,,,499,189010
D679,英语,,,,,492,206445
D679,经济学,,,,,495,198697
D681,会计学,,,,,495,198390
D681,财务管理,,,,,492,205970
D681,电气工程及其自动化,,,,,460,288201
D681,服装设计与工程,,,,,478,241345
D682,软件工程,,,,,451,308538
D682,会计学,,,,,493,204901
D682,金融科技,,,,,457,294507
D682,大数据管理与应用,,,,,466,272440
D682,网络与新媒体,,,,,487,220319
D682,数字媒体技术,,,,,450,310984
D684,工商管理,,,,,503,179102
D684,市场营销,,,,,496,196021
D684,人力资源管理,,,,,497,195709
D684,会计学,,,,,538,104921
D684,日语,,,,,494,201114
D684,通信工程,,,,,479,239724
D684,计算机科学与技术,,,,,489,213398
D686,汉语言文学,,,,,499,188599
D686,英语(传媒语言服务方向),,,,,497,194570
D686,广播电视编导,,,,,490,211711
D687,广播电视编导,,,,,496,196269
D687,新闻传播学类,,,,,522,136336
D687,国际新闻与传播,,,,,508,168002
D687,影视技术,,,,,494,201725
D691,工商管理,,,,,495,198814
D691,学前教育,,,,,491,208231
D691,软件工程,,,,,464,277233
D691,财务管理,,,,,499,189501
D705,临床医学,,,,,565,60726
D706,临床医学,,,,,530,119923
D706,医学影像学,,,,,531,117996
D706,预防医学,,,,,483,228029
D706,生物技术,,,,,486,220503
D706,生物医学工程,,,,,495,199464
D706,食品质量与安全,,,,,484,225659
D706,药学,,,,,494,201966
D706,药物制剂,,,,,486,221990
D706,中药学,,,,,490,212505
D706,医学检验技术,,,,,498,192397
D706,医学影像技术,,,,,500,187898
D706,康复治疗学,,,,,494,203080
D706,口腔医学技术,,,,,506,172532
D706,智能影像工程,,,,,477,245004
D706,护理学,,,,,496,197880
D706,应用心理学,,,,,494,201853
D706,生物制药,,,,,484,226957
D706,生物制药(中外合作办学),,,,,472,257113
D706,公共事业管理,,,,,508,167361
D714,学前教育,,,,,474,250684
D714,会计学,,,,,487,218637
D714,数据科学与大数据技术(中外合作办学),,,,,442,332210
D714,软件工程(中外合作办学),,,,,446,320975
D714,通信工程(中外合作办学),,,,,444,326730
D720,物流管理,,,,,473,254273
D720,电子商务,,,,,476,247926
D720,工程管理,,,,,453,304995
D720,会计学,,,,,488,216642
D720,商务英语,,,,,480,235901
D720,电气工程及其自动化,,,,,444,327393
D720,计算机科学与技术,,,,,448,317976
D720,机械设计制造及其自动化,,,,,443,329048
D721,消防工程技术,,,,,446,321003
D721,网络工程技术,,,,,444,326214
D721,软件工程技术,,,,,441,332553
D721,物联网工程技术,,,,,449,313569
D721,法律,,,,,493,204322
D727,建筑装饰工程,,,,,486,221260
D727,智能建造工程,,,,,451,310081
D727,智能制造工程技术,,,,,442,331894
D727,电梯工程技术,,,,,454,303179
D727,无人机系统应用技术,,,,,442,330797
D727,新能源汽车工程技术,,,,,443,329272
D727,民航运输服务与管理,,,,,492,206069
D727,数字媒体技术,,,,,448,317488
D727,大数据工程技术,,,,,443,329363
D727,云计算技术,,,,,447,318389
D727,信息安全与管理,,,,,452,307758
D727,现代通信工程,,,,,441,332397
D727,财税大数据应用,,,,,489,213097
D727,大数据与会计,,,,,496,196315
D727,国际经济与贸易,,,,,486,222611
D727,电子商务,,,,,488,216190
D727,现代物流管理,,,,,483,228926
D727,旅游管理,,,,,480,235853
D727,全媒体新闻采编与制作,,,,,480,237655
D727,学前教育,,,,,491,208448
D727,应用俄语,,,,,481,233631
D738,城市轨道交通智能运营,,,,,487,218647
D738,大数据与财务管理,,,,,487,218583
D738,网络与新媒体,,,,,485,224938
D738,新能源汽车工程技术,,,,,477,244425
D738,城市轨道交通信号与控制技术,,,,,490,211028
D738,电子信息工程技术,,,,,458,291417
D738,物联网工程技术,,,,,460,287545
D738,数字媒体技术,,,,,465,275298
D738,大数据工程技术,,,,,454,302901
D738,人工智能工程技术,,,,,463,279951
D744,数学与应用数学(师范类),,,,,469,264559
D744,数据科学与大数据技术,,,,,477,243129
D744,材料科学与工程,,,,,476,247559
D744,生物技术,,,,,468,267062
D744,化学,,,,,469,264978
D744,应用化学,,,,,471,260360
D744,光电信息科学与工程,,,,,477,244564
D744,计算机科学与技术,,,,,480,237280
D744,通信工程,,,,,477,244853
D744,网络工程,,,,,473,254687
D744,物联网工程,,,,,475,249412
D744,国际经济与贸易,,,,,504,176760
D744,物流管理,,,,,503,179468
D744,跨境电子商务,,,,,503,181098
D744,法学,,,,,528,124852
D744,历史学(师范类),,,,,512,158900
D744,小学教育(师范类),,,,,505,175026
D744,学前教育(师范类),,,,,502,182442
D744,俄语,,,,,502,182803
D744,俄语(师范类),,,,,503,180745
D744,翻译(英语方向),,,,,503,179827
D744,翻译(俄语方向),,,,,501,184174
D744,英语(师范类),,,,,504,176828
D744,汉语言文学,,,,,517,147293
D744,汉语言文学(师范类),,,,,515,151844
D744,汉语国际教育,,,,,506,172716
D744,广播电视学,,,,,502,181638
D744,电子信息科学与技术,,,,,484,227071
D762,英语,,,,,487,219169
D762,国际商务,,,,,486,221139
D762,物流管理,,,,,477,243527
D762,会计学,,,,,488,216540
D762,财务管理,,,,,488,216261
D762,数字经济,,,,,466,272293
D762,人工智能,,,,,447,319384
D762,数据科学与大数据技术,,,,,447,320063
D762,大数据管理与应用,,,,,446,322626
D762,网络与新媒体,,,,,486,220584
D762,艺术教育(师范类),,,,,477,244219
D762,小学教育(师范类),,,,,491,208950
D762,学前教育(师范类),,,,,477,243288
D763,法语,,,,,506,172384
D763,商务英语,,,,,511,160866
D763,金融学,,,,,506,172789
D763,国际经济与贸易,,,,,503,180100
D766,机器人工程,,,,,453,304799
D766,物联网工程,,,,,444,326807
D766,工程造价,,,,,453,304134
D766,软件工程(中外合作办学),,,,,441,332937
D773,电子信息工程,,,,,441,332916
D773,网络工程,,,,,443,329486
D773,计算机科学与技术,,,,,448,317897
D773,数学与应用数学,,,,,445,323583
D773,财务管理,,,,,486,221687
D773,物流管理,,,,,481,234626
D773,建筑电气与智能化,,,,,442,330186
D810,临床医学,,,,,528,124739
D810,药学,,,,,492,207636
D810,康复治疗学,,,,,489,214189
D810,医学影像技术,,,,,498,191700
D810,护理学,,,,,494,202051
D811,特殊教育(师范类),,,,,507,169458
D811,英语(师范类),,,,,508,167497
D811,汉语言文学(师范类),,,,,523,134427
D811,学前教育(中外合作办学)(师范类),,,,,491,208695
D811,小学教育(中外合作办学)(师范类),,,,,496,197991
D816,机械电子工程,,,,,460,286207
D816,机械设计制造及其自动化,,,,,458,293193
D816,新能源汽车工程,,,,,456,298015
D816,计算机科学与技术,,,,,456,298214
D816,数据科学与大数据技术,,,,,455,299867
D816,软件工程,,,,,455,300475
D816,人工智能,,,,,454,303398
D816,电子信息工程,,,,,457,295612
D816,电气工程与智能控制,,,,,453,305650
D816,财务管理,,,,,495,200353
D819,法学,,,,,538,103636
D819,海外安全管理,,,,,530,119576
D820,化学工程与工艺,,,,,442,331896
D820,机械设计制造及其自动化,,,,,453,304350
D820,智能制造工程,,,,,448,317690
D820,数据科学与大数据技术,,,,,442,330442
D820,土木工程,,,,,448,317457
D830,英语,,,,,477,243461
D830,法语,,,,,472,256606
D830,西班牙语,,,,,472,256324
D830,泰语,,,,,470,263088
D830,越南语,,,,,484,225631
D830,柬埔寨语,,,,,478,241706
D830,印度尼西亚语,,,,,488,216462
D830,汉语国际教育,,,,,484,225889
D830,汉语言文学,,,,,492,207872
D830,国际经济与贸易,,,,,479,238920
D830,经济与金融,,,,,480,235516
D830,金融科技,,,,,447,318598
D830,人力资源管理,,,,,477,243544
D830,物流工程,,,,,442,332228
D830,健康服务与管理,,,,,486,221362
D830,信息工程,,,,,446,320556
D830,学前教育,,,,,476,246222
D830,艺术教育,,,,,474,251749
D842,机器人工程,,,,,464,277364
D842,电子信息工程,,,,,465,275101
D842,化学工程与工艺,,,,,460,286412
D842,制药工程,,,,,463,280684
D843,国际经济与贸易,,,,,497,193927
D843,财务管理,,,,,502,183100
D843,审计学,,,,,502,183642
D843,人力资源管理,,,,,500,187192
D843,法学,,,,,513,156355
D843,行政管理,,,,,497,194536
D843,小学教育(师范类),,,,,495,198627
D843,汉语言文学(师范类),,,,,505,174736
D843,历史学(师范类),,,,,498,193200
D843,英语(师范类),,,,,499,189604
D843,电气工程及其自动化,,,,,465,275297
D843,自动化,,,,,463,280594
D843,建筑环境与能源应用工程,,,,,453,305714
D843,制药工程,,,,,461,284940
D843,风景园林,,,,,493,204337
D844,小学教育,,,,,478,243040
D844,会计学(中美人才培养计划121双学位项目),,,,,478,241125
D857,数字经济,,,,,442,332215
D857,商务英语,,,,,490,212891
D857,机械设计制造及其自动化,,,,,460,287204
D857,材料成型及控制工程,,,,,445,324357
D857,机械电子工程,,,,,452,307229
D857,车辆工程,,,,,445,323472
D857,汽车服务工程,,,,,444,327611
D857,智能制造工程,,,,,448,316671
D857,新能源汽车工程,,,,,450,312587
D857,测控技术与仪器,,,,,442,330331
D857,能源与动力工程,,,,,447,320146
D857,新能源科学与工程,,,,,445,325224
D857,电气工程及其自动化,,,,,460,288618
D857,电气工程与智能控制,,,,,451,309720
D857,电子信息工程,,,,,447,320409
D857,人工智能,,,,,451,310587
D857,自动化,,,,,450,312660
D857,机器人工程,,,,,446,322693
D857,智能装备与系统,,,,,443,329351
D857,软件工程,,,,,448,317278
D857,网络工程,,,,,450,311288
D857,物联网工程,,,,,446,322030
D857,数字媒体技术,,,,,446,320709
D857,数据科学与大数据技术,,,,,447,319337
D857,建筑环境与能源应用工程,,,,,441,333264
D857,道路桥梁与渡河工程,,,,,441,332760
D857,智能建造,,,,,442,332126
D857,信息管理与信息系统,,,,,445,324686
D857,工程管理,,,,,442,330491
D857,房地产开发与管理,,,,,442,331776
D857,工程造价,,,,,442,332322
D857,财务管理,,,,,495,198846
D857,物流工程,,,,,442,331024
D857,工业工程,,,,,442,332159
D874,工程造价,,,,,445,325026
D874,计算机应用工程,,,,,443,329778
D874,软件工程技术,,,,,442,330239
D874,大数据工程技术,,,,,442,331252
D874,虚拟现实技术,,,,,442,332329
D874,人工智能工程技术,,,,,441,332533
D874,医养照护与管理,,,,,473,254248
D874,金融管理,,,,,477,244812
D874,大数据与会计,,,,,486,220669
D874,国际经济与贸易,,,,,472,255680
D874,市场营销,,,,,475,248433
D874,电子商务,,,,,469,263305
D874,现代物流管理,,,,,470,262417
D874,数字动画,,,,,468,266157
D874,应用英语,,,,,472,256082
D874,应用日语,,,,,468,266820
D874,应用韩语,,,,,468,268119
D874,应用外语(德语),,,,,467,268383
D874,中文国际教育,,,,,470,261092
D874,应用法语,,,,,467,269064
D874,外事实务,,,,,468,266539
D891,机械设计制造及其自动化,,,,,461,285090
D891,电气工程及其自动化,,,,,462,283381
D891,土木工程(中外合作办学),,,,,446,321972
D891,计算机科学与技术,,,,,452,307378
D891,软件工程,,,,,450,312700
D891,物联网工程,,,,,455,300950
D891,数据科学与大数据技术,,,,,455,300385
D891,信息管理与信息系统,,,,,452,307736
D891,工商管理,,,,,487,218748
D891,会计学,,,,,495,198516
D891,金融工程,,,,,456,297004
D891,财务管理,,,,,495,200416
D891,审计学,,,,,497,193925
D891,学前教育,,,,,485,225320
D891,小学教育,,,,,489,214619
D892,法学(自贸港法律),,,,,500,186441
D892,旅游管理(智慧旅游大数据),,,,,483,228631
D892,汉语言文学,,,,,490,211013
D892,时尚传播,,,,,472,256423
D892,艺术管理,,,,,467,269319
D892,俄语,,,,,472,257601
D892,投资学(量化投资),,,,,483,229863
D892,国际经济与贸易(中外合作办学),,,,,486,222577
D892,数字经济,,,,,468,268254
D892,金融科技,,,,,459,290626
D892,区块链工程(数据资产管理),,,,,443,329936
D893,人工智能,,,,,458,292942
D894,英语,,,,,478,241704
D894,德语,,,,,472,256372
D894,日语,,,,,487,220268
D894,翻译,,,,,480,236574
D894,金融学,,,,,485,224102
D894,金融科技,,,,,470,262639
D894,国际经济与贸易,,,,,484,225441
D894,市场营销,,,,,479,239216
D894,会计学,,,,,491,208076
D894,审计学,,,,,491,209047
D894,通信工程,,,,,464,277678
D894,人工智能,,,,,451,309797
D894,计算机科学与技术,,,,,453,305438
D894,软件工程,,,,,456,297855
D894,数据科学与大数据技术,,,,,452,307717
D894,机械设计制造及其自动化,,,,,455,299878
D894,电气工程及其自动化,,,,,457,295491
D894,智能装备与系统,,,,,461,286159
D894,飞行器制造工程,,,,,449,313953
D894,无人驾驶航空器系统工程,,,,,458,292443
D894,工业设计,,,,,448,317592
D897,自动化,,,,,479,240345
D897,电气工程及其自动化,,,,,503,179375
D897,电气工程与智能控制,,,,,474,251941
D897,智能电网信息工程,,,,,469,263260
D897,机械设计制造及其自动化,,,,,472,256001
D897,机械电子工程,,,,,480,235797
D897,机器人工程,,,,,474,250835
D897,电子信息科学与技术,,,,,469,265201
D897,电子信息工程,,,,,469,264893
D897,通信工程,,,,,468,266567
D897,物联网工程,,,,,471,259792
D897,人工智能,,,,,470,262424
D897,计算机科学与技术,,,,,482,231796
D897,软件工程,,,,,463,280407
D897,数字媒体技术,,,,,492,207561
D897,数据科学与大数据技术,,,,,522,136763
D897,工程管理,,,,,493,204453
D897,财务管理,,,,,504,177694
D897,物流管理,,,,,507,169463
D897,人力资源管理,,,,,502,182841
D898,土木工程,,,,,462,283604
D898,材料科学与工程,,,,,469,264563
D898,环境工程,,,,,464,276951
D898,智能制造工程,,,,,473,254974
D898,无人驾驶航空器系统工程,,,,,476,247640
D898,国际经济与贸易,,,,,502,183135
D898,护理学,,,,,490,212711
D898,英语,,,,,499,188604
D898,朝鲜语,,,,,498,191432
D898,法学,,,,,525,130114
D898,知识产权,,,,,507,170154
D899,中医学,,,,,543,94883
D899,针灸推拿学,,,,,538,104491
D899,中西医临床医学,,,,,510,163970
D899,药学,,,,,462,283161
D899,药事管理,,,,,484,227261
D899,中药学,,,,,465,274908
D899,中药制药,,,,,461,283832
D899,医学检验技术,,,,,460,287527
D899,医学影像技术,,,,,463,279992
D899,眼视光学,,,,,466,271784
D899,康复治疗学,,,,,465,275035
D899,口腔医学技术,,,,,465,274963
D899,护理学,,,,,510,164200
D899,工商管理,,,,,496,196439
D899,市场营销,,,,,492,206753
D899,公共事业管理,,,,,495,199225
D899,健康服务与管理,,,,,497,194584
D902,汉语言文学,,,,,494,201099
D902,法学,,,,,499,189486
D902,英语,,,,,481,234070
D902,工商管理,,,,,493,204277
D902,行政管理,,,,,483,230199
D902,人力资源管理,,,,,479,238641
D902,数字媒体技术,,,,,451,309927
D902,护理学,,,,,466,273177
D902,药学,,,,,445,323440
D902,康复治疗学,,,,,446,322483
